start_time,end_time,labelid,label,duration
0.66,0.94,1,Gesture,0.2799999999999999
2.66,3.5,2,Gesture,0.8399999999999999
4.5,4.78,3,Gesture,0.28000000000000025
6.14,6.34,4,Move,0.20000000000000018
6.7,7.3,5,Move,0.5999999999999996
7.62,8.14,6,Move,0.5200000000000005
8.54,9.46,7,Move,0.9200000000000017
11.34,11.82,8,Gesture,0.4800000000000004
12.26,14.86,9,Gesture,2.5999999999999996
19.54,21.94,10,Gesture,2.400000000000002
23.34,24.34,11,Gesture,1.0
