start_time,end_time,labelid,label,duration
0.54,1.38,1,Gesture,0.8399999999999999
1.86,2.2199999999999998,2,Gesture,0.35999999999999965
3.58,4.42,3,Gesture,0.8399999999999999
4.58,5.3,4,Move,0.7199999999999998
5.54,6.86,5,Gesture,1.3200000000000003
6.98,7.9,6,Move,0.9199999999999999
8.14,8.5,7,Gesture,0.35999999999999943
11.22,16.58,8,Gesture,5.359999999999998
16.62,17.94,9,Move,1.3200000000000003
