time,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,env,Z_RIGHT_WRISTlowpass10,Z_RIGHT_WRISTlowpass30,Z_RIGHT_WRISTguassianfilt,speed,vertical_velocity,acceleration,jerk,labelid,label
53500.0,-0.1381478301160256,-0.0444772240785021,-0.3337509301366723,0.4026184994623454,-0.3323893290700086,-0.3332138581995002,-0.3324526777054557,0.4071676483135184,6.821567600043592e-05,-0.1932614498795783,0.0493026828873117,14,Gesture
53510.0,-0.1363336585917223,-0.0448369310237122,-0.328928774090189,0.3799199239191911,-0.3306579771088019,-0.3290885464207843,-0.3311255166910052,0.3700136822782088,-3.365000086958008e-05,-0.0880728119244423,0.0936904066756603,14,Gesture
53520.0,-0.1349136541319621,-0.0448923046787041,-0.3263530059632696,0.3135347555827326,-0.3296032897005682,-0.3261174120724999,-0.3302425918265168,0.3081553222363921,-2.8098470660917854e-05,-0.0325647545023114,0.0752851626246898,14,Gesture
53530.0,-0.133917003529972,-0.044706046320836,-0.3270779161980175,0.2264239229242025,-0.329957159342304,-0.3274035762063015,-0.3304149105777951,0.2698739889335412,5.696828583472804e-06,-0.0051968945847271,0.0362769075896019,14,Gesture
53540.0,-0.1331123960590021,-0.0444788015461972,-0.3304573623883514,0.1472059562592835,-0.3314248699488194,-0.3303369787042103,-0.3315754419929708,0.3079908930490679,2.461271612669016e-05,0.0090719485416388,0.0029803741358178,14,Gesture
53550.0,-0.1323805762933086,-0.0442553254063232,-0.334680455694975,0.0904373653708,-0.3333440732270619,-0.3343854364638592,-0.3331170538996614,0.330098078461687,2.7969375545982288e-05,-0.0077880777934807,-0.0188789226315209,14,Gesture
53560.0,-0.1318306856777825,-0.0439851805353086,-0.3373971027178751,0.0575711303001633,-0.3347822194534224,-0.338243541846019,-0.3342813236847305,0.2605650484213908,2.650338067326e-05,-0.0440623169093507,-0.0218987241133306,14,Gesture
53570.0,-0.1315823269352554,-0.0436651253486512,-0.3372397624303672,0.0461367645337724,-0.334870350399665,-0.3370018946031048,-0.3345800990753456,0.1765768482303518,2.5447561778566468e-05,-0.0521596147427464,-0.0027223086831677,14,Gesture
53580.0,-0.1315570737738247,-0.043337595049051,-0.3351460550908156,0.0542804395673438,-0.3340291126908532,-0.3343783589254864,-0.3340016418007598,0.1701743988020595,3.169997130129848e-05,-0.017923359189376,0.0210519714985356,14,Gesture
53590.0,-0.1315568870067986,-0.0428470517961684,-0.3327215121980717,0.083195393258896,-0.3329497898122387,-0.333068226690963,-0.3329151309946273,0.214212646119015,6.019515633716641e-05,0.0192733010361552,0.0253698901085479,14,Gesture
53600.0,-0.1314351711353742,-0.0417431871176773,-0.3306366288516503,0.1359733523009903,-0.3318730552629762,-0.3307082354321161,-0.3318363722469624,0.2430385215055038,0.000119987496046,0.0253240757684344,0.0102378812654309,14,Gesture
53610.0,-0.1311754825089131,-0.0397324117974116,-0.3292643032695103,0.2107265069125589,-0.3313020231860725,-0.3291422934738304,-0.3312575451822273,0.2475269209605557,0.0001953903916292,0.0130227584904368,0.0004203329941301,14,Gesture
53620.0,-0.1308439978192306,-0.0370830265108966,-0.328929436879681,0.2928609936079662,-0.3316439523508083,-0.3294914505004445,-0.3315831379282133,0.2562985713320161,0.0002523800773698,0.019365820497937,0.0141753368474566,14,Gesture
53630.0,-0.1303944036793404,-0.0343455896316284,-0.3298907733036292,0.359000567341572,-0.3329898119362269,-0.330062095399279,-0.3330983233579752,0.3059254986181093,0.0002681823500239,0.0624924130320028,0.0394233364026278,14,Gesture
53640.0,-0.1295961527911845,-0.0318962815584999,-0.332757037730948,0.3999046519434163,-0.3356017903053179,-0.3327171731122604,-0.3358969143380821,0.4247516282217374,0.0002495840650275,0.1197083676426123,0.0435735223343705,14,Gesture
53650.0,-0.1283302131436315,-0.0297891231351019,-0.3379675969701384,0.4143359959730682,-0.3394210125475633,-0.3381480075413926,-0.3397573416297427,0.5870844182780093,0.000220374078776,0.1383295400513575,0.0065272235682622,14,Gesture
53660.0,-0.1267671255368954,-0.0278681511735153,-0.344995542322713,0.404689319948012,-0.3438117738785212,-0.3441080606391481,-0.3440561898062192,0.6934346224224162,0.0001947543797923,0.0807827202278671,-0.0544457429822616,14,Gesture
53670.0,-0.1249625092190136,-0.0261071044633601,-0.3518175704915753,0.3782969446680236,-0.3479612980098174,-0.3518867579247441,-0.3478667077273517,0.656153604150944,0.0001667798514625,-0.0288081422161384,-0.0935462025344749,14,Gesture
53680.0,-0.1225500393743899,-0.0247767553347096,-0.3553931120369222,0.3442362329660671,-0.3504176967624746,-0.3567903272972004,-0.3502876135511061,0.5130139688679586,0.0001262776354005,-0.1144927366980147,-0.0740135079578351,14,Gesture
53690.0,-0.1192290556221053,-0.0240692087249043,-0.3548830032924731,0.3095180488764005,-0.3502926535110385,-0.3540262016298223,-0.350777591136678,0.3928560852526137,7.84100392787191e-05,-0.1131755506022149,0.0010645963978652,14,Gesture
53700.0,-0.1152636184684107,-0.0237843494961226,-0.3528315927459992,0.2784571077729065,-0.3484338549105482,-0.3507419261144232,-0.3491679170499851,0.3790652831221847,3.808271726897904e-05,-0.0184559352219037,0.0915155921917659,14,Gesture
53710.0,-0.1111745546405133,-0.0236686175897343,-0.3504594571550437,0.251254173759994,-0.3453087808210301,-0.3506257492540551,-0.3453993913112366,0.4937318538475459,7.868473961623488e-06,0.1308061971811626,0.144897623453838,14,Gesture
53720.0,-0.1072374053262548,-0.0237998889594634,-0.3451782350437115,0.2257796233336281,-0.3399127662110294,-0.3462138671516351,-0.3394417504966402,0.7516904769085867,-2.493458872378915e-05,0.2672173967133428,0.1204632154357599,14,Gesture
53730.0,-0.1034134389121954,-0.0243824497684481,-0.334992205530139,0.1994453822977909,-0.3319514078677097,-0.3344514267075154,-0.3316025753325664,1.0912979719694835,-6.470650114307845e-05,0.3002910046777203,0.0120391844651438,14,Gesture
53740.0,-0.0995899333793859,-0.0253440499577874,-0.3216277138094252,0.1702077036470817,-0.3228518669312835,-0.3219323446964348,-0.3228357550729972,1.3121998102051544,-8.934230886008994e-05,0.1663839735472265,-0.1313861120377595,14,Gesture
53750.0,-0.0959914080523743,-0.0261670711241081,-0.3088958920447426,0.1390583457601133,-0.3141861052817088,-0.3094197266004505,-0.314589940741187,1.2214105190260904,-6.435899072938145e-05,-0.0874103619379373,-0.2191343271256104,14,Gesture
53760.0,-0.0932923796281115,-0.0260582150148157,-0.3007534973866546,0.1084283122418464,-0.3076313483619267,-0.2994080738304046,-0.3082149049016872,0.8517469381880773,2.099277405809463e-05,-0.303745932230667,-0.1843867348432721,14,Gesture
53770.0,-0.091937170705826,-0.0246058217071924,-0.2986812226061519,0.0819290187176096,-0.3044157538031933,-0.2991462835284101,-0.3043670850336374,0.4591377025669099,0.0001336320195364,-0.3457368482037878,-0.0489024802525622,14,Gesture
53780.0,-0.091537673671679,-0.0222327050336269,-0.2999603442139876,0.0650292148993978,-0.3035192227923263,-0.3019142549257263,-0.3028722545115757,0.2601780254141128,0.0002195640500922,-0.2212949621051209,0.0900883603312602,14,Gesture
53790.0,-0.0912562220736516,-0.0196962225600669,-0.3015450001732639,0.0640302230092906,-0.3035827911717782,-0.301051447771776,-0.3030945942627548,0.2480126959216036,0.0002490086310619,-0.0544342874899754,0.1458012594425843,14,Gesture
53800.0,-0.0904528425646124,-0.0174270749501259,-0.3033390209668018,0.086505137846557,-0.3046953115285963,-0.3028118465490477,-0.304394730105429,0.3037616768556182,0.0002349185211229,0.0470875424516078,0.109058505531709,14,Gesture
53810.0,-0.0889525756590181,-0.0154439853738326,-0.3058142445763616,0.1395089356472813,-0.3065881807202399,-0.3065264250227753,-0.3063054733461065,0.3564447550481127,0.0002090927767452,0.0644018424049584,0.0332617031533593,14,Gesture
53820.0,-0.0870142261002155,-0.0135899886147889,-0.3085850361749368,0.2248795083693742,-0.3086224467281895,-0.3082269432424153,-0.3084777428037836,0.3849521774679596,0.0001874697346562,0.0323291849489727,-0.0269461862925623,14,Gesture
53830.0,-0.0850112062773191,-0.011880864827124,-0.3113910526372181,0.3352283604106348,-0.3107749814658256,-0.311155974520269,-0.3106166031506612,0.3734177256162375,0.0001608324494298,-0.0155976554427145,-0.0509791177991106,14,Gesture
53840.0,-0.0831323474933986,-0.0106378135374573,-0.3137693651817794,0.4528599775606394,-0.3127525391213498,-0.3139970171824023,-0.3124960550430208,0.3158623195847109,0.0001158456234634,-0.0581803294495777,-0.0431390955065345,14,Gesture
53850.0,-0.0813627570135087,-0.0100955963021856,-0.3150213962064281,0.5535655238141085,-0.3142471976441502,-0.3149599458609819,-0.3140385329840576,0.2345287339288641,5.885235832901268e-05,-0.0757982229357078,-0.013351249763389,14,Gesture
53860.0,-0.0796256985191596,-0.01005301762275,-0.3151403105227236,0.6225296988564285,-0.3154231569958401,-0.3156031993287788,-0.3153918716865886,0.1723139325910938,1.3312503747978924e-05,-0.0530463574118315,0.025767368624888,14,Gesture
53870.0,-0.0780094614722232,-0.0101148872642425,-0.3152147824010535,0.6543365147659149,-0.3165834342482746,-0.3150025135274232,-0.3168868135669448,0.1697249074162163,-3.624439908961844e-06,0.0055640927026402,0.0538912118886655,14,Gesture
53880.0,-0.0768318760727535,-0.0100467953288228,-0.3168423571598271,0.6526253661284194,-0.3183868791773399,-0.3162544273340113,-0.3188265686289089,0.2413391289129035,4.919567374064063e-06,0.0665283561241843,0.0495056145664739,14,Gesture
53890.0,-0.0762913824392241,-0.009806148026574,-0.3204092974540301,0.6275157888878499,-0.3209976210965775,-0.3210864063709965,-0.3212366172357178,0.3468089497633553,2.265508433161298e-05,0.082905579317536,0.0092055903731571,14,Gesture
53900.0,-0.0761899921099172,-0.0094581876627049,-0.3247691801445975,0.5921848962291977,-0.3236475295459088,-0.3244633696265294,-0.3237755877767044,0.3977019292522589,3.311288070784658e-05,0.0343692450295329,-0.0409560835241736,14,Gesture
53910.0,-0.0762158171013501,-0.0091550406725278,-0.3285712382121904,0.5538463984614816,-0.3259033026001562,-0.3280008975002467,-0.3258760122278031,0.3392332197885109,2.6508935391565017e-05,-0.0439229049641026,-0.0618738933730716,14,Gesture
53920.0,-0.076286344499928,-0.009103714727228,-0.3303777076484069,0.5126269545537914,-0.3271776673567297,-0.3313779735500769,-0.3270147271267453,0.2234928966343618,2.8489398749082903e-06,-0.0868765010150857,-0.036129791022451,14,Gesture
53930.0,-0.0764668709108135,-0.0094090336821933,-0.32950715058606,0.4665549623711754,-0.3267818338501521,-0.3291399762548329,-0.3269432077493565,0.1566015461833532,-2.7523106813738946e-05,-0.0624261389951818,0.0148614770643917,14,Gesture
53940.0,-0.07675660339754,-0.0099579048906903,-0.3272855908437694,0.4131358604726985,-0.3253163459974948,-0.3261176443416527,-0.3257226637723053,0.1767592518326795,-5.035175701741477e-05,0.0017751633784353,0.051963000486082,14,Gesture
53950.0,-0.077028266126601,-0.0105517999307701,-0.3249315400278826,0.349976595276601,-0.3233424096250232,-0.3254303424080347,-0.3235612905210881,0.2423654128759806,-5.819410135252667e-05,0.0572128809003405,0.0539449285098868,14,Gesture
53960.0,-0.0770886569000079,-0.0110802007948064,-0.3219889834178792,0.2777580392077513,-0.3205280619821161,-0.3221343584247678,-0.3206516148667046,0.3173379548946992,-5.471635384975855e-05,0.0808132084599462,0.0289868464167131,14,Gesture
53970.0,-0.0768309659694506,-0.0115386450367171,-0.3180795016756404,0.2045402034164809,-0.3170187352869469,-0.3177005056808694,-0.3171558750214155,0.3917926654295668,-4.861371483796933e-05,0.0758737034338863,-0.0025837686869669,14,Gesture
53980.0,-0.0763472119267121,-0.0119690903959291,-0.3135769990139472,0.142714496776683,-0.3131581903408103,-0.3137929572646813,-0.3132646414679233,0.4474519760951607,-4.453796988701024e-05,0.0503124838662379,-0.0266837826288949,14,Gesture
53990.0,-0.0758642365210889,-0.0123815501430234,-0.3089144922084172,0.1001579272464757,-0.3090538895979639,-0.3088815974655199,-0.3092032681454356,0.4614565814608908,-3.955860322644912e-05,0.0120173556049592,-0.0376771628451129,14,Gesture
54000.0,-0.0756069571189468,-0.01270789570021,-0.3045739330858039,0.0758365647779906,-0.3050068764911481,-0.3044019351183875,-0.3051739383742319,0.4324059991990014,-2.7852200301374296e-05,-0.0244584613275958,-0.0336529650504734,14,Gesture
54010.0,-0.075662950422406,-0.0128586731352235,-0.3008232258577788,0.0644574439711594,-0.3011912803053941,-0.3008948101699786,-0.3012888814879363,0.3846261931180804,-1.0567243753451728e-05,-0.0423160295478013,-0.0166275884489787,14,Gesture
54020.0,-0.075928212487916,-0.0128547969805829,-0.2974089944060379,0.0606684647473886,-0.2975078215958818,-0.2975283097122271,-0.2975463219491366,0.3487203516205811,-2.527165688675334e-06,-0.0350555913336596,0.005427168815442,14,Gesture
54030.0,-0.0762376396461633,-0.0129851544716669,-0.2939794314508576,0.060372666603164,-0.2938217345265751,-0.2940353951501658,-0.293861103893156,0.3406052468013129,-2.524574298500724e-05,-0.0102337534317414,0.0219955523731432,14,Gesture
54040.0,-0.0765010477486236,-0.0137737149799076,-0.290477411249858,0.06160215404933,-0.2900490308044638,-0.2902865915066731,-0.2901107727047354,0.3607000883007972,-8.60970557009126e-05,0.018584369139695,0.027098518005694,14,Gesture
54050.0,-0.0766964357125129,-0.0155055938004832,-0.2868988460518327,0.0642682265089034,-0.2861531681625283,-0.2867351384419675,-0.2861607206595886,0.4040241689310312,-0.0001644220630418,0.041185134717852,0.0229906611348521,14,Gesture
54060.0,-0.0768435433845573,-0.0178843944084646,-0.2829001279163522,0.0695220918847468,-0.2819792542889268,-0.2832425809540106,-0.2818839835115846,0.4614762796879537,-0.0002260901323678,0.0550562075148647,0.0171219811571946,14,Gesture
54070.0,-0.0770498663735835,-0.0204290058034426,-0.2782009442489794,0.0780518953562021,-0.2773075337208826,-0.2779797268875819,-0.2772000421330534,0.5222142554407551,-0.0002535479979713,0.0650139982457003,0.0141916842043977,14,Gesture
54080.0,-0.0775107273255568,-0.0229466281708403,-0.2730154291512194,0.0893842695361975,-0.2723289525646463,-0.272528350757839,-0.2721176122306459,0.5868793161233697,-0.0002564243964671,0.0750310748858763,0.0090571078882962,14,Gesture
54090.0,-0.0783290931364524,-0.0254666175858814,-0.2673037779443131,0.1029363707496972,-0.2672265471401501,-0.2676095823648964,-0.2667792944718645,0.6614975779040262,-0.000255332640537,0.0738562979875254,-0.0105519803367959,14,Gesture
54100.0,-0.0793874993675024,-0.0280376300630188,-0.2606536309153099,0.1185352506431706,-0.2620223543865094,-0.2612721869835119,-0.2615332407544347,0.7180862138210111,-0.0002622455300445,0.0355275995478936,-0.0478274559540764,14,Gesture
54110.0,-0.0805256465068798,-0.0307176051617043,-0.253778238943034,0.1345499734981754,-0.257228167979886,-0.2539330464536272,-0.2569722784231955,0.6885153067759017,-0.0002718214832507,-0.0486094940541755,-0.0807504722410267,14,Gesture
54120.0,-0.0817343200514371,-0.0335261554434543,-0.2488911286954382,0.1460425698200043,-0.2538943111138095,-0.248306073128676,-0.2538131748138262,0.5448699925050735,-0.0002652030322168,-0.1351776137372968,-0.0692913897891884,14,Gesture
54130.0,-0.0830772431856085,-0.0362497585706984,-0.2475457046081228,0.1466498699099387,-0.2529146756071793,-0.2477786235524378,-0.2526370907505553,0.3741043147079717,-0.0002376061385636,-0.1425762246337019,0.0100104901500433,14,Gesture
54140.0,-0.0845387126535641,-0.0387122132127739,-0.2490721471394787,0.133404605528086,-0.2541863836558673,-0.2503657843364687,-0.253716961482594,0.3325486532782069,-0.0002440628256081,-0.0150717057330731,0.1303950835940227,14,Gesture
54150.0,-0.0859898805590769,-0.0420369141365752,-0.2524683482299111,0.1094249840488922,-0.2572718185109641,-0.2527755749993714,-0.2570455505336101,0.5375145046291525,-0.0003982046195364,0.2185150243847681,0.2171543953571743,14,Gesture
54160.0,-0.0872377953064932,-0.0490611506352111,-0.2583681735486519,0.082294225190478,-0.2623415710198216,-0.2576710164443789,-0.2623986039584273,0.9913663830006496,-0.000768681671247,0.4400516255619495,0.1928409638800332,14,Gesture
54170.0,-0.0881521927023128,-0.0617267768272343,-0.2672926771139816,0.0591319660668837,-0.2693343945984207,-0.2676279210600837,-0.2692770945980699,1.5385948359121555,-0.0012555756899409,0.4999389479265206,0.037600175554616,14,Gesture
54180.0,-0.088813145363129,-0.0785084056366133,-0.2778070676656834,0.0432811863125256,-0.2771118914882728,-0.2779619102385471,-0.2768549515945461,1.9033535907397032,-0.0016074792924898,0.3155792708504615,-0.1794626691525851,14,Gesture
54190.0,-0.0895870885329053,-0.0952798492086626,-0.2876633937459042,0.0369277853611218,-0.2845624712141624,-0.2869607154825786,-0.2841343974255784,1.8593693543446688,-0.0015995818382087,-0.0488024908746813,-0.3303582393240462,14,Gesture
54200.0,-0.0910087624174156,-0.1077390404334365,-0.2948483269178998,0.0429585728470453,-0.290909302333356,-0.2954472343501247,-0.2902987592204083,1.4139401223055057,-0.0012142894902693,-0.3980423394248476,-0.3110192002482647,14,Gesture
54210.0,-0.0933194267723131,-0.1140122673237228,-0.2982881878709735,0.0655266335800419,-0.2954267693359296,-0.2983143833480876,-0.2950635543133083,0.8257452100458638,-0.0006691279238678,-0.5299700049625526,-0.1195549310055925,14,Gesture
54220.0,-0.0962114173619477,-0.1160335459116354,-0.2991565168766852,0.1082360773081969,-0.2987231647835103,-0.2986285138538446,-0.298800330446709,0.425419487270719,-0.000274019636505,-0.3746222866920231,0.1347027895623985,14,Gesture
54230.0,-0.0993597453383572,-0.1178140107964513,-0.3000189122298504,0.1701732153928649,-0.3019848713631617,-0.3003670063823718,-0.3023228650246248,0.4017916482723204,-0.0002309826100788,-0.0360411478091077,0.3026728603398083,14,Gesture
54240.0,-0.1029101340645303,-0.1228885113878507,-0.3029459956453645,0.2397507317378414,-0.3059759474398988,-0.3027242664064219,-0.3064496098350817,0.7224557702539087,-0.0005212234555398,0.2845565999450329,0.2930477867505738,14,Gesture
54250.0,-0.1071032977961224,-0.13260505413078,-0.308811765619665,0.2985035081021128,-0.3112986479270357,-0.3087351797261746,-0.3116046837429162,1.1813793527740577,-0.0009393276581425,0.41446686634532,0.125930601813577,14,Gesture
54260.0,-0.1117811347687559,-0.1454597489898013,-0.3168354263762719,0.3330340906346294,-0.317701019497177,-0.3170902326731466,-0.3176739723692861,1.511753270217292,-0.0012294582281886,0.3047223601773828,-0.0882856700857407,14,Gesture
54270.0,-0.1165211076593006,-0.1582957808711617,-0.3250959172997261,0.3377287302634817,-0.3243987405350424,-0.3253201234755134,-0.3241648660769156,1.542622251331271,-0.0012355416451607,0.0481565665837726,-0.2246525248807395,14,Gesture
54280.0,-0.1209911004600677,-0.1681605978344187,-0.3321317908213177,0.3149822511174293,-0.3307276699504551,-0.3323616298910133,-0.3305279592701783,1.3063544058697636,-0.0009821211667552,-0.1916119170964594,-0.2223953181776526,14,Gesture
54290.0,-0.1251166694697345,-0.1740058715568204,-0.3378849858772258,0.2727472396941019,-0.3364043049306006,-0.3372649542568974,-0.3364055922974031,0.9841046058843832,-0.0006360349003962,-0.2959804322108615,-0.1136726364200486,14,Gesture
54300.0,-0.1290377576335286,-0.1772442889766204,-0.3429659267702591,0.2229305277742234,-0.3416437232593603,-0.3427222749968626,-0.3416834734718275,0.7364638544661417,-0.0003702469449964,-0.2591863045798132,0.0151610052174547,14,Gesture
54310.0,-0.1328385657642173,-0.1797561087876535,-0.3473416749448884,0.179221330745606,-0.3463903750607547,-0.347884295337397,-0.3464217412668115,0.6014374364245092,-0.0002409816440706,-0.1554225135279691,0.0923438375230102,14,Gesture
54320.0,-0.136384902783948,-0.1819867301474566,-0.3508798463813434,0.1483202669165577,-0.3505498418985782,-0.3509262266360656,-0.3507849528426179,0.5446479361643071,-0.0001909926107878,-0.0581810269066078,0.0998201458111928,14,Gesture
54330.0,-0.1395646767355796,-0.1835816111118028,-0.3544928513253658,0.1297392107495152,-0.3545276395388504,-0.3540392967458862,-0.3549539261446323,0.539411621742419,-0.0001518773886585,-0.0009497053892755,0.0613178035284136,14,Gesture
54340.0,-0.1424918896163961,-0.1845892047789183,-0.3591521392052574,0.1198869260022952,-0.3586443188428199,-0.3587975430536483,-0.3589788957092424,0.558297946197171,-0.000112498788516,0.0090287885924637,0.010351192793581,14,Gesture
54350.0,-0.1452667146111388,-0.1854674433844992,-0.3642950101871939,0.1157122796904265,-0.3626391563361466,-0.364444015595855,-0.3626812965512493,0.5460548105044342,-9.730349965497052e-05,-0.0217772116218846,-0.0274420123752419,14,Gesture
54360.0,-0.1477550525178219,-0.1866170346158625,-0.3682410481074616,0.1176051392922929,-0.3658709956928783,-0.3684909211400576,-0.3657512824339088,0.467776371801076,-0.0001173096267991,-0.0672544818570229,-0.0381198378600163,14,Gesture
54370.0,-0.1498390841329387,-0.1881829171503334,-0.3700363057997249,0.1288989119204754,-0.3679999323243275,-0.3701322484965412,-0.3679828260230858,0.3582915640570784,-0.0001546448722181,-0.0925605706697607,-0.0235954025587301,14,Gesture
54380.0,-0.1516485499135234,-0.1900319973558213,-0.3703992658471397,0.1542188061400731,-0.3692260698598362,-0.3699083758006459,-0.3694160919161215,0.2738828896182771,-0.0001778134087162,-0.0862581052437797,-0.0016314672592888,14,Gesture
54390.0,-0.1532854617384865,-0.1917788773595044,-0.3706930225333029,0.1994493909163587,-0.3700920143013783,-0.3703673172295466,-0.3702620322077794,0.2195741676643006,-0.0001641507357973,-0.0687495681406177,0.009176150903093,14,Gesture
54400.0,-0.154564698555178,-0.1929405237314222,-0.371293802561093,0.2705621081551099,-0.37079532640762,-0.3714121736681852,-0.3707389558223218,0.1652582603108454,-0.000116121072502,-0.0612523296230128,0.0085365449630766,14,Gesture
54410.0,-0.1553087842425421,-0.193348339479582,-0.3715106837983603,0.3694588728906156,-0.3712603791404238,-0.371506407233922,-0.3710308255212163,0.1058618288757356,-5.761285478950663e-05,-0.0565558409127206,0.0145511581226397,14,Gesture
54420.0,-0.1556740835170301,-0.1932994787187127,-0.3707525359369637,0.4843856995986532,-0.3716191516016613,-0.3714233794344483,-0.3714015437344364,0.0700454177994294,-4.839257341871476e-06,-0.025330278836416,0.0412927787594433,14,Gesture
54430.0,-0.1559573669640227,-0.1928948962908745,-0.3696688395879981,0.5831747866947913,-0.3721545810423579,-0.3698289791775949,-0.3722830624102319,0.1022244303741736,5.72904776642711e-05,0.0516478002402671,0.0764489956166032,14,Gesture
54440.0,-0.1562759540576714,-0.1915586178503533,-0.370330887900952,0.6395455151843852,-0.3737003191958885,-0.3698081398400776,-0.3741440807302904,0.2475179383310477,0.0001543414766536,0.1514287396948257,0.0844616372853159,14,Gesture
54450.0,-0.1565512124241315,-0.1887744028941035,-0.3743263707059039,0.6566587146699133,-0.3768336993110127,-0.3742732941116771,-0.377172593689533,0.4849218212841008,0.0002766690548485,0.2075230893644953,0.0386309504327345,14,Gesture
54460.0,-0.1567311159614736,-0.1849078157283575,-0.3808280200991028,0.6505638804457837,-0.381054759344511,-0.3809129251255833,-0.3810511587263758,0.6814640200740718,0.0003704245862239,0.1616027608579603,-0.045108862039672,14,Gesture
54470.0,-0.1571483017518339,-0.1809510198144918,-0.387264227614737,0.63370570830401,-0.3853398536014444,-0.3876051474084525,-0.3850675234556157,0.7057285011294836,0.0003795115083997,0.0302946731301329,-0.1109756709351297,14,Gesture
54480.0,-0.1585605360803337,-0.1778900969055145,-0.3914920400921838,0.6083885720753786,-0.3886972570831167,-0.3917522281000153,-0.3884904870920254,0.5757378835903841,0.0002928624229778,-0.0959677203697649,-0.108439336179151,14,Gesture
54490.0,-0.1614003932670797,-0.17622683465093,-0.3933565250116755,0.5709695045443463,-0.390782279408836,-0.3928491324334088,-0.3908912774980576,0.426750776366408,0.0001611972976594,-0.1321706929413239,-0.036721231373415,14,Gesture
54500.0,-0.1652126674038546,-0.1755975066700389,-0.3941182911382119,0.5181273741283392,-0.3919258566818225,-0.393328922958181,-0.3921834332171454,0.3667170207427569,8.067185852901477e-05,-0.0646293466081266,0.0560513018064878,14,Gesture
54510.0,-0.1692971733694522,-0.1745918313715754,-0.3943049754105056,0.4499202610507097,-0.3923569133500643,-0.3947074087087874,-0.3924639242284604,0.4263993729688982,0.0001435259475247,0.0581695408151635,0.1127057557319562,14,Gesture
54520.0,-0.1734783512489688,-0.1711677642084044,-0.3933580288912668,0.3716778753031969,-0.3918088973540596,-0.3937409243255849,-0.3918917157087691,0.5982932665086745,0.0003670100702801,0.1695409542695601,0.1041516998605045,14,Gesture
54530.0,-0.1779337948510966,-0.1642795473011621,-0.3914311738793388,0.297330096553768,-0.3904749518789395,-0.390508977046225,-0.3906759217057127,0.8306968336718649,0.0006590785474038,0.2136213734604085,0.0402404050194754,,
54540.0,-0.1826706884853489,-0.1550233902126928,-0.3892718103855453,0.2438106300547957,-0.3889990096713267,-0.3895367919019111,-0.3890776906244191,1.0165534796681304,0.0008796801944326,0.1674972482549161,-0.04006422304924,,
54550.0,-0.1872440139873844,-0.1453608491940335,-0.3869255865820417,0.2204685948168463,-0.3873197301415984,-0.387657182783397,-0.3873753121809122,1.0695889773605078,0.000953773377039,0.0609557182163152,-0.0914722528424738,,
54560.0,-0.190882419833452,-0.1364122020453808,-0.3847588884356488,0.2271820587052922,-0.3855806452950915,-0.3839917918711281,-0.3858134477937105,1.0030664239795262,0.0009171182900136,-0.0401175809632263,-0.0918882778745935,,
54570.0,-0.1931889618918237,-0.1282067896610385,-0.3836839967473985,0.2562676971195917,-0.3844154296050169,-0.3834897189954632,-0.3845325638626853,0.8998692410382314,0.0008522016837929,-0.0903827946618773,-0.0581380798304744,,
54580.0,-0.194590834603415,-0.1203173342142222,-0.3833751150691573,0.294220405420139,-0.3836247799849211,-0.3841090768509653,-0.3835187549043135,0.8129067708573524,0.0007942502380678,-0.1023513862126775,-0.027722933121701,,
54590.0,-0.1957090416161765,-0.1129057028810103,-0.382814254991871,0.3253671180547301,-0.382720915843487,-0.3826569579698162,-0.3826545908062374,0.7167468176325239,0.0007076575893306,-0.1182799140547239,-0.0205665692130091,,
54600.0,-0.1966864294835238,-0.1071111601198715,-0.3819120798836717,0.3405197775038353,-0.3818219056075003,-0.3816595990906265,-0.3818334711821288,0.5654632098068487,0.0005515732680518,-0.1515959235960368,-0.0220173430259638,,
54610.0,-0.1974324620322426,-0.1037368067259701,-0.3809631639903471,0.3354083554339778,-0.3809667711198293,-0.3812500047307414,-0.3810159436504886,0.3754723127393066,0.0003531303548444,-0.1703024708768026,-0.0060393134395076,,
54620.0,-0.1980002708542942,-0.1020852084978416,-0.3800532578844601,0.308299646479859,-0.3800266919054759,-0.3799650879850967,-0.3801984029437848,0.2216598593744516,0.0001958858958842,-0.1390076234529241,0.030246691722484,,
54630.0,-0.1983715284923842,-0.1007736749911749,-0.3793675097624041,0.2615850088223955,-0.3790886595049691,-0.3791653594440504,-0.3793458465044432,0.1621996459200947,0.0001406704817281,-0.0639684971056215,0.0620336047502951,,
54640.0,-0.1982217262667198,-0.0989388913430743,-0.3788947740761644,0.2035286845133908,-0.3780769281730015,-0.3790382922569806,-0.3783322363019807,0.1917690617290326,0.0001781097393989,0.0118981827231491,0.0661914084505134,,
54650.0,-0.1972974745159096,-0.0963896093395319,-0.3782529144725434,0.1484720444847073,-0.3766489331362194,-0.3782359669536415,-0.3769112959506941,0.2599522525035532,0.0002512948418113,0.0546832522080099,0.0482365792796818,,
54660.0,-0.1958238822400046,-0.0933675415204291,-0.3771126381739342,0.1068784017573239,-0.374517170281242,-0.3766166764751276,-0.3747298824560993,0.3250691538048229,0.0002982700397679,0.073602649080052,0.0342897851736503,,
54670.0,-0.1942839454925391,-0.0904778477734831,-0.3749706654928701,0.0815560531690582,-0.3714126229276702,-0.3746659936362613,-0.3713935236885877,0.402419803049589,0.000274816969976,0.1043992357272572,0.0369260229460363,,
