0.000000000000000000e+00,2.972130859450767826e-01,2.482990724974333541e-01,2.145140107449582112e-01,3.190295762054983775e-01,3.355558165527814385e-01,2.989159646432532069e-01,2.354721450815136508e-01,1.294444442731181311e-01,2.112782401586206504e-01,3.381978733149810235e-01,1.770682526204570562e-01,2.220171110749358523e-01,3.109795398539403344e-01,1.763305448927280361e-01,2.340073115658108105e-01,2.048303768940985259e-01,1.847094665558244586e-01,2.816416701260187061e-01,1.447328385185549793e-01,1.442147011803430190e-01,2.611491650280131638e-01,1.911948075602418751e-01,1.760896097320349962e-01,1.334090580716872643e-01,2.333382497074847073e-01,2.277438658392811066e-01,2.693330320799610655e-01,1.658511158615108283e-01,1.724561684350427448e-01,1.748379186295281607e-01,1.636415493791077147e-01,3.289191461416166029e-01,1.843039044621681000e-01,2.581022845002137744e-01,2.199111013770743417e-01,1.943813037525044807e-01,2.413969985356437808e-01,2.022037674254802408e-01,2.031528495724936045e-01,2.673012061350424906e-01,2.634025306189334281e-01,1.789006081309957308e-01,9.687500478926552860e-02,1.068776812353205985e-01,4.389427428548148269e-01,3.991721934973425090e-01,2.465592936390808565e-01,2.432316870719959945e-01,2.728461900683020747e-01,3.438565893602085199e-01,3.674450552173315621e-01,2.700699007235667914e-01,2.161029837925836083e-01,2.267294083870349253e-01,4.063808738283252175e-01,4.015990564817285557e-01,3.836962777259878554e-01,5.404121607954336381e-01,4.707256268097179674e-01,3.293111778504641540e-01,3.063499185666699320e-01,3.821616564197195531e-01,4.167105674862279785e-01,4.340718892292952380e-01,4.421175693423923803e-01,4.765998547446471667e-01,3.226145241037182143e-01,2.718189411043632209e-01,2.473426449592497633e-01,3.033337561198197196e-01,3.187942887192159458e-01,2.935194743906604509e-01,4.967029426112893331e-01,4.116465564940812727e-01,4.151304932823933203e-01,2.183896495743446464e-01,2.690944372938771090e-01,2.753803911454832387e-01,3.006999966394064971e-01,2.825719504519041414e-01,2.972016518785655648e-01,8.103973875233836388e-01,2.932654689834873762e-01,3.677908080144883796e-01,1.923137080846236691e-01,2.585934715991655142e-01,2.178868280849934336e-01,2.455479974689688538e-01,3.090971941311830840e-01,4.016808211222048230e-01,2.427840487805667247e-01,2.902825165254572237e-01,3.703160283802398589e-01,4.175169964974864145e-01,2.826144720361968843e-01,2.451728354872428073e-01,3.349000250453642025e-01,2.743987941005048836e-01,2.333016060359825172e-01,3.299272459436873861e-01,3.931776132900195453e-01,3.104623395931274121e-01,1.970049329973125318e-01,1.548228895710039854e-01,1.936780403003938722e-01,2.723968931353035750e-01
2.972130859450767826e-01,0.000000000000000000e+00,1.776624617750276747e-01,1.579791708093396252e-01,7.946822178938467429e-02,8.266173383876895819e-02,8.024912733376569907e-02,2.192418756919735923e-01,3.060157542219528737e-01,3.050150225037204232e-01,3.683914428339010727e-01,2.623251776029705828e-01,2.463543610426116304e-01,3.664001145713779994e-01,2.743324818105585816e-01,2.870911007791147052e-01,2.523148174761509765e-01,4.052008616637723937e-01,2.548859760956895260e-01,3.128780519892988554e-01,2.689456314152521843e-01,2.631363835765629933e-01,3.235845350301602696e-01,3.763734530710657888e-01,3.167129896630312968e-01,3.345511315292662990e-01,3.171135013732923058e-01,4.054378748267247756e-01,2.027322506281230285e-01,3.267581637176228959e-01,3.107073862576593681e-01,3.236636201770164423e-01,2.944370685531085274e-01,3.456903668469789026e-01,3.886173761529630455e-01,3.828429188129499616e-01,3.366701871114518019e-01,3.198793755737330269e-01,2.603083782177639804e-01,2.202812770371650464e-01,2.366301105832083196e-01,9.972292875478477869e-02,1.758099672957663673e-01,2.634939213688572979e-01,2.662210245312139900e-01,4.685388747162858580e-01,2.700821535024340303e-01,3.219045755696559596e-01,2.905002585345073940e-01,2.603744517895870136e-01,4.181380171640656229e-01,3.806730412490262339e-01,3.832184835962466618e-01,3.390948739417860014e-01,3.051960999979195788e-01,2.512693592343193671e-01,4.530018370224966340e-01,4.949793565777600990e-01,5.901064963950529707e-01,6.326139835501647379e-01,3.013560739976882674e-01,3.792519624696028546e-01,4.336790615507242208e-01,2.964986203779848561e-01,4.468615765120416694e-01,4.450222853959009961e-01,5.038172888956315987e-01,2.331769741005890462e-01,2.755170543801888083e-01,2.644029591891395858e-01,3.302981291412378506e-01,2.771210275110661536e-01,3.803602465611157224e-01,5.324498820013841005e-01,4.551892027638783644e-01,5.481356734666491537e-01,3.121895582213213283e-01,2.993736189564442096e-01,3.025355034497064222e-01,2.968150906868516903e-01,2.889746593928493867e-01,3.531145604318544629e-01,6.945332306923197585e-01,3.445907370102471723e-01,4.982379950010101255e-01,2.388657125259429637e-01,2.844450190889018515e-01,2.966184993263775160e-01,2.587128494744000973e-01,4.203849913724190257e-01,5.355011059334007228e-01,3.921297898461137965e-01,2.856504588825508062e-01,4.034991738413896134e-01,4.913614188855853215e-01,2.500876914716178012e-01,2.421416826087497420e-01,4.530240925336751490e-01,3.419200979560888531e-01,3.291882117240523264e-01,2.933874663306563768e-01,4.336041450839098754e-01,3.379132976283720224e-01,2.352617121403651756e-01,3.005248049026696955e-01,2.622191067442718460e-01,2.795019437815616237e-01
2.482990724974333541e-01,1.776624617750276747e-01,0.000000000000000000e+00,1.663829090563859192e-01,1.972248366525567176e-01,1.980776729441007245e-01,1.746854019081738318e-01,2.075675287297714666e-01,2.689975147215630247e-01,2.042263697478970963e-01,3.874820850235419778e-01,2.592906098437937068e-01,1.583623998829837010e-01,2.392007392602970572e-01,1.903745317479555998e-01,1.902448447682148214e-01,1.359769494612882157e-01,3.075200603017000378e-01,2.951271108738411364e-01,2.614121095068476230e-01,2.340950089526060429e-01,2.604015387255133596e-01,2.896598700893640577e-01,2.992938601811097055e-01,2.457588410306597304e-01,2.906950606922871772e-01,2.536441150121244714e-01,4.521760408696409717e-01,1.793563656934152872e-01,2.622655584638051152e-01,2.617788628049610988e-01,2.558924448097436022e-01,3.490302518758441330e-01,2.934589959893571520e-01,2.761880829858994191e-01,3.055594495496614660e-01,2.682618439632088458e-01,2.275463469491644519e-01,2.015196902492142061e-01,1.541029673270780387e-01,2.649056297443901919e-01,1.687516738334661481e-01,2.178823585629731385e-01,1.921233884894427146e-01,1.968617968466827572e-01,6.319068441304751538e-01,3.057454614322974162e-01,2.541683435463448770e-01,2.418371694390915871e-01,2.280396351111749487e-01,3.783210163635682965e-01,3.602984312605088113e-01,3.190361980760395011e-01,2.377122024273107537e-01,2.325983747868955731e-01,2.849864918982627504e-01,4.374967296461887423e-01,4.304823276561650092e-01,4.124506255477768391e-01,5.895030902251163774e-01,2.804799445811790304e-01,3.815594805285101865e-01,4.079067549046582197e-01,3.213963174228788300e-01,3.837041077559066315e-01,3.610849688858392970e-01,5.288186518914461676e-01,2.442847711512243225e-01,2.547472337928616271e-01,2.233891214535776160e-01,3.088949200586487698e-01,2.967644865189982273e-01,3.954249377955094680e-01,4.153221441182922691e-01,4.243661561563052964e-01,5.911122571236394618e-01,2.579265560764717469e-01,2.537780696732638286e-01,2.539969047039569161e-01,2.592232621246742807e-01,2.502345441965552197e-01,3.454594572247264850e-01,7.770573792169004346e-01,3.213875030535172095e-01,5.235033928317983642e-01,1.649430641598608749e-01,2.255685722385362968e-01,2.826104407764424842e-01,1.908454986177160750e-01,3.472862378172151820e-01,5.852541490571145921e-01,3.007102112895032042e-01,2.525803878078083375e-01,3.374708113888155725e-01,3.974538867056595648e-01,2.515986921763899709e-01,2.277732361197346567e-01,3.539124230068644295e-01,2.694257983376259213e-01,2.476540361381340538e-01,2.557822520535691369e-01,3.695480222682671068e-01,3.703881904795278679e-01,2.090263741927185781e-01,2.681993917471153233e-01,2.562396799294879290e-01,2.317784810356809111e-01
2.145140107449582112e-01,1.579791708093396252e-01,1.663829090563859192e-01,0.000000000000000000e+00,1.677929014350033332e-01,1.822378110786017080e-01,1.603542656943104106e-01,1.628131785582926927e-01,2.210112178161981744e-01,2.673050378326056742e-01,3.662860099801273361e-01,2.227041815072964837e-01,2.195537524675955365e-01,3.808484476499269245e-01,2.299175721361558233e-01,2.790596056545023851e-01,2.405479840625713295e-01,3.153539010823297462e-01,2.472769643223363956e-01,2.475621892703262494e-01,2.204175020821643460e-01,2.658141646464590724e-01,2.790463062158266005e-01,3.032398808125503775e-01,2.324089905852154414e-01,2.938716023225758645e-01,2.668253041116233626e-01,3.739435893863157223e-01,1.625809847573905231e-01,2.747907652906783071e-01,2.382309099381700879e-01,2.562685403746143842e-01,3.426757296687241716e-01,2.940198790196867362e-01,3.323390758265195033e-01,3.504503768204204062e-01,3.076992057564084115e-01,3.042636636811197337e-01,2.665621266197296668e-01,1.837047789995495950e-01,2.621995480776245779e-01,1.694664334176792519e-01,1.327748352838107326e-01,1.755203111484286982e-01,1.752475878947241383e-01,4.013700930302603886e-01,2.560328774299394650e-01,2.476110975018569194e-01,2.318128307892013962e-01,1.985613117924351911e-01,3.370073457210971402e-01,3.257577397239211359e-01,3.169049202822722955e-01,2.437761544225426069e-01,2.066901891515528777e-01,2.180164662423315081e-01,3.965544780961657301e-01,4.225137459064999268e-01,5.038827503954705911e-01,4.676858369682575511e-01,2.716777958039351959e-01,2.924900935353215714e-01,3.863556057520671216e-01,2.864630168264549193e-01,4.289856081021777290e-01,4.038068124115609114e-01,4.442154504245695024e-01,1.528552431644932819e-01,1.872952208812135588e-01,1.739518873810457777e-01,2.978626976337113152e-01,2.185810402695004540e-01,2.653822670921557325e-01,5.219756032575944005e-01,4.407927033266088035e-01,4.637049821906367719e-01,2.134359783772445396e-01,2.190614919518119874e-01,2.441030461265890350e-01,2.458163895897123308e-01,2.536095715056283506e-01,2.813257800200328895e-01,8.096808105271423583e-01,2.679202146962999520e-01,4.111195985469061065e-01,1.540759953161682794e-01,2.042238880013081126e-01,2.075305029298450676e-01,1.922964071030405786e-01,3.560330599274640906e-01,4.468300547786746568e-01,3.012313451690223354e-01,2.362870609965972701e-01,3.582857594189329253e-01,4.515673772217724813e-01,1.968239633062789096e-01,1.780405096936098774e-01,3.843050025670111114e-01,2.389795691196808514e-01,2.233329512890003532e-01,2.410460569729126756e-01,4.089455603410294682e-01,3.440447702759055204e-01,2.282697094584625608e-01,2.485431003430384755e-01,2.281090354134197307e-01,2.117100489992581880e-01
3.190295762054983775e-01,7.946822178938467429e-02,1.972248366525567176e-01,1.677929014350033332e-01,0.000000000000000000e+00,6.219381195742437751e-02,6.694081007842117570e-02,2.454705034444686074e-01,3.341324817769501521e-01,3.292105364094276565e-01,3.525016336150599838e-01,2.942769790162371724e-01,2.689034200181426026e-01,4.127752064964270717e-01,2.939737854767471292e-01,3.121674673670472022e-01,2.721999056960472396e-01,4.245025557076155809e-01,2.674743380252982972e-01,3.356808606362564618e-01,2.880739626022005284e-01,2.683922178327013408e-01,3.467321377040537000e-01,4.044729685749501868e-01,3.255157983127512367e-01,3.460035428953404102e-01,3.074741245443926574e-01,4.300554585815893893e-01,2.190638294527975094e-01,3.420586758223057577e-01,3.239618284451802888e-01,3.356334903772926204e-01,2.974723718735020617e-01,3.739716540988394788e-01,4.014754981049645233e-01,3.949153742423988089e-01,3.483844962563563130e-01,3.466418897567540292e-01,2.908057005059495048e-01,2.493544468109339940e-01,2.309669602180769721e-01,1.087342097244104744e-01,2.006366605357467192e-01,2.762490209188633861e-01,2.907289307147498669e-01,5.650879471600359638e-01,2.683013983610773590e-01,3.616396994276587229e-01,3.275593136049722576e-01,3.064492567781043064e-01,4.437939136916145833e-01,4.020342667582383345e-01,4.041847792000715089e-01,3.371266990637682981e-01,3.138031334597021216e-01,2.654365176529528414e-01,4.849964599901528950e-01,5.167332955518869619e-01,5.652236403056259961e-01,6.189647501325791223e-01,3.323579146543657048e-01,3.745956543786134740e-01,4.703018420332633620e-01,3.171307506101044282e-01,4.859922495317054447e-01,4.614169410739001331e-01,5.325874505023987515e-01,2.401222427660699987e-01,2.937630358939942732e-01,2.812251457820995060e-01,3.577409547862690498e-01,2.798159508893482417e-01,4.016414396426526423e-01,5.771718475157610051e-01,5.042150648337164753e-01,5.850942452797327498e-01,3.233956127959374816e-01,3.221954447802887755e-01,3.212180776210575850e-01,3.075244609937371476e-01,3.092880235193405380e-01,3.670316894141780750e-01,7.789673899577752580e-01,3.778537714210365439e-01,5.402615228865421670e-01,2.527321946027499266e-01,2.951097370970898193e-01,3.222495917957217126e-01,2.682659381607300775e-01,4.325316450202389973e-01,5.897612455328811176e-01,4.158756592012051168e-01,2.908304027641834266e-01,4.224313469154095668e-01,5.090550504350744854e-01,2.620676152283294424e-01,2.705857641214717280e-01,4.793421126489712525e-01,3.598023618725380568e-01,3.458548799340762647e-01,3.103981576394033159e-01,4.785383545276178374e-01,3.400322511817379101e-01,2.550672342353064170e-01,3.234051764699599762e-01,2.971334661058682158e-01,3.217179675493415658e-01
3.355558165527814385e-01,8.266173383876895819e-02,1.980776729441007245e-01,1.822378110786017080e-01,6.219381195742437751e-02,0.000000000000000000e+00,7.050818256601920631e-02,2.415809859039078911e-01,3.223863673797621732e-01,3.287076562945990266e-01,3.682670842281243195e-01,2.903991202909120273e-01,2.620097471625667529e-01,3.905730392700114129e-01,2.886516324011527690e-01,3.145913611953268796e-01,2.705008251726337409e-01,4.250264392166301919e-01,2.664780206394644080e-01,3.259217203800567342e-01,2.854419458106028373e-01,2.617811321052811446e-01,3.301627021679310325e-01,3.921928737456107372e-01,3.425889120524672204e-01,3.534348069131142966e-01,3.251063325209462285e-01,4.392323276368870211e-01,2.192261036682800757e-01,3.379423133145217917e-01,3.317537293539716270e-01,3.458829129846591188e-01,2.739209408319669414e-01,3.798879052670109946e-01,4.021962047207298108e-01,4.028829297500203799e-01,3.559229503872936573e-01,3.290549659365612500e-01,2.815732746474489678e-01,2.425301585468494225e-01,2.319970390332140864e-01,1.259407024187519375e-01,2.067786060682983429e-01,2.924620167637845269e-01,2.906084004246199393e-01,5.630831214312549404e-01,2.635248913937596194e-01,3.536499299129217122e-01,3.319161639550533005e-01,2.994051058393606413e-01,4.386025403671139355e-01,4.043917691219819921e-01,3.942329003533931453e-01,3.625931153194016376e-01,3.211614961554502545e-01,2.547591814930692533e-01,4.680686598748406979e-01,5.085907719626198142e-01,5.707846751101017801e-01,6.400922354005538217e-01,3.238374943753613011e-01,3.982281630449119869e-01,4.601360148604257128e-01,2.933797153906120281e-01,4.631813517333134289e-01,4.613561146334520524e-01,5.169150222832470387e-01,2.462271868892068061e-01,2.943654531465859092e-01,2.855297429385085795e-01,3.427972383392502986e-01,2.972185700759447102e-01,4.063461482167028960e-01,5.577029718836837846e-01,4.723519484657299761e-01,5.777614533083741399e-01,3.333442825288114308e-01,3.268622123079585329e-01,3.223151407122820111e-01,3.064475923015276826e-01,3.039949045740128475e-01,3.774372011459054543e-01,7.175161217777319411e-01,3.606517100324425629e-01,5.272437239421421395e-01,2.639576544462026164e-01,3.035197941617600592e-01,3.219004802631709738e-01,2.783602590692260126e-01,4.383598047821284371e-01,5.800264070205023437e-01,4.146310176897801680e-01,3.065355288636409936e-01,4.157497166760503737e-01,5.138448637006675090e-01,2.715955092259591530e-01,2.500563115033666017e-01,4.775994760078799417e-01,3.658964012820350442e-01,3.538180239235851343e-01,3.127739610039615425e-01,4.637482115315780251e-01,3.534833643334253095e-01,2.573108638795023051e-01,3.248643180521388341e-01,2.981154683451037735e-01,3.147668317848442698e-01
2.989159646432532069e-01,8.024912733376569907e-02,1.746854019081738318e-01,1.603542656943104106e-01,6.694081007842117570e-02,7.050818256601920631e-02,0.000000000000000000e+00,2.257696006681312317e-01,3.065986829382716383e-01,3.041497640912981804e-01,3.641173898431275813e-01,2.591763293619666064e-01,2.467430067392910320e-01,3.685832010893310140e-01,2.678745552362755689e-01,2.888526630606224055e-01,2.511619948954908477e-01,3.979958490994850440e-01,2.469757476563677057e-01,3.011521624551660725e-01,2.613880842252525594e-01,2.411976980620382793e-01,3.087228295114674004e-01,3.798698604496996700e-01,3.049766491858262873e-01,3.438652024782354322e-01,3.121415416776687213e-01,4.182484485108128314e-01,1.954330831281697878e-01,3.318135551604846079e-01,2.968890055167848763e-01,3.155102838009818389e-01,2.751552020939313503e-01,3.459829040176335413e-01,3.831247732670050588e-01,3.737191517285921583e-01,3.224850936784501854e-01,3.269962948115929247e-01,2.570077443522684746e-01,2.093902102206910976e-01,2.106908166834816354e-01,9.850985031938394587e-02,1.623170242045842704e-01,2.609692696611040086e-01,2.666517526314504671e-01,4.420080284989322261e-01,2.559321588937674141e-01,3.275516473420773678e-01,3.014271468520468011e-01,2.791283914902017993e-01,4.199400992987467052e-01,3.736114364789224762e-01,3.694796493896970735e-01,3.137429326984266242e-01,2.942341079129671133e-01,2.654884808051125034e-01,4.540983858840711429e-01,4.799729956726951907e-01,6.388977434155561630e-01,6.354040983599353876e-01,2.962763649717365944e-01,3.762800167815501529e-01,4.263486097341595560e-01,2.980863081597088238e-01,4.525474620170302775e-01,4.549819296420376524e-01,5.240103977954613246e-01,2.401428084131898288e-01,2.688409258420774162e-01,2.555405520454995805e-01,3.179752073770699683e-01,2.735973239786102518e-01,3.864647023787085578e-01,5.524699346889418994e-01,4.656094362554124566e-01,5.514745416539933442e-01,3.036843104692439343e-01,2.943715580374554053e-01,2.989429095949083792e-01,2.892500542728421165e-01,2.735719273872660451e-01,3.639484150683498509e-01,7.023358653175039157e-01,3.299292729759147891e-01,4.966479861378539362e-01,2.441914435289208596e-01,2.904847744449989277e-01,2.982095683107489070e-01,2.653932949325163992e-01,4.276269724090900337e-01,5.399367397509181599e-01,3.928886593367277302e-01,3.012000151438865569e-01,4.187825497427063448e-01,5.123423084165573682e-01,2.632623907614492498e-01,2.353338645381890526e-01,4.592218271905331717e-01,3.507544593748723738e-01,3.341292512454522856e-01,3.078306141746038338e-01,4.562061628561288051e-01,3.392736717194017038e-01,2.454766704111303322e-01,3.142805148381035418e-01,2.668359954901120545e-01,2.955950493826796643e-01
2.354721450815136508e-01,2.192418756919735923e-01,2.075675287297714666e-01,1.628131785582926927e-01,2.454705034444686074e-01,2.415809859039078911e-01,2.257696006681312317e-01,0.000000000000000000e+00,2.660476254094058524e-01,2.401455240894996845e-01,3.490044916426995325e-01,2.302572820921537922e-01,2.102589197684812394e-01,2.700141655869655599e-01,2.348166979663439957e-01,2.254126618834624562e-01,2.279558149870151706e-01,3.298457201752609258e-01,2.399111176162395387e-01,2.772475524378069656e-01,2.058561463657178903e-01,2.426341930079273790e-01,2.847719662730692214e-01,3.140352044369009166e-01,2.515963587044309224e-01,3.080330222305502352e-01,2.962002245729762895e-01,4.211555483618040219e-01,1.967829833324413746e-01,2.654615868028826209e-01,2.372079729153182825e-01,2.621599623003280644e-01,2.752391149112897173e-01,2.791886688614921286e-01,3.108393289563977646e-01,3.083623268342667312e-01,2.782877893706020012e-01,2.445079221939615854e-01,2.286645552452315489e-01,1.775256432600238743e-01,2.596259638451476337e-01,2.204291418592747576e-01,1.925807293428441480e-01,2.083645164104413749e-01,2.163842146252118182e-01,5.277081182925856817e-01,3.236691955896653927e-01,3.016695340921102253e-01,2.651063606921454374e-01,2.577077710373601449e-01,3.554220165826620925e-01,3.659180871288493231e-01,3.017672200316973696e-01,2.974150111788650408e-01,2.433920834915819509e-01,2.881437593033977507e-01,4.415247290805426883e-01,4.190900267901708220e-01,4.784698068998111675e-01,5.238819628594665323e-01,2.924245063153214641e-01,3.287795038298624295e-01,3.714598595630124733e-01,3.110200016094573638e-01,3.697719110467807546e-01,4.105726082046021186e-01,4.666925871591627861e-01,2.675765553701779931e-01,2.358333746379650264e-01,2.557535813142325920e-01,2.785048821592759904e-01,2.858771899498382951e-01,3.659679982609533866e-01,4.882708295790227915e-01,4.082499325856712158e-01,5.172270527272357921e-01,2.640584379008982241e-01,2.918918704352868043e-01,2.934132701039011137e-01,2.850506305102329940e-01,2.694441890260363404e-01,3.585885262314511546e-01,7.833975820843168680e-01,3.036732142771699228e-01,4.704481359370507598e-01,2.183264383578408518e-01,2.752200248596336496e-01,2.478774255444144980e-01,2.470853761813388283e-01,3.993647394455755451e-01,5.062799085677323063e-01,3.278418120011849513e-01,3.559252464639135471e-01,3.997128599527451365e-01,4.728442032099697823e-01,2.702952338614362238e-01,1.802797110178512574e-01,4.360552287169573993e-01,2.985390691100363592e-01,2.863777716705351861e-01,2.833289667038031423e-01,3.924597895057642671e-01,3.251307120374045678e-01,1.966832866295571136e-01,3.085563546389000766e-01,1.975361656371372454e-01,2.519107126189724655e-01
1.294444442731181311e-01,3.060157542219528737e-01,2.689975147215630247e-01,2.210112178161981744e-01,3.341324817769501521e-01,3.223863673797621732e-01,3.065986829382716383e-01,2.660476254094058524e-01,0.000000000000000000e+00,1.965509370111361565e-01,3.616369688619335832e-01,1.973225964066891713e-01,1.665706051718564007e-01,2.065982206869949322e-01,1.683916258337898042e-01,1.889925595570407235e-01,1.799767674420429953e-01,1.826536521459925233e-01,2.859411253659190355e-01,1.303559151093068580e-01,1.598028267635273059e-01,2.365294723819909295e-01,1.730219718873018397e-01,1.674753292905934443e-01,1.547455370129109664e-01,2.631192350753228104e-01,2.468927095377038139e-01,2.764440997499169050e-01,1.941918984080709953e-01,1.348675664794048989e-01,1.973606521533148861e-01,1.971610686060228657e-01,3.319026141223489490e-01,1.907018106810196845e-01,2.245707662775569546e-01,1.968759482347731959e-01,1.856331700132318741e-01,1.947915776984058822e-01,2.351882982958579116e-01,2.227537096165458641e-01,2.702989227063528066e-01,2.786562679782165208e-01,2.146845963852331285e-01,1.479971749514430723e-01,1.447832188070098114e-01,4.869903770099699991e-01,3.729008807969938499e-01,2.151352015216940194e-01,2.290754503098751393e-01,2.517177001843569073e-01,3.393713205545243472e-01,3.368805513855597789e-01,2.388186189105942769e-01,1.921308018552984609e-01,1.862037027654170063e-01,3.926924977212965517e-01,4.198097754143816918e-01,3.289698033841806923e-01,5.191031859410037974e-01,4.713742833477439498e-01,3.382717317807535373e-01,2.824265971897690908e-01,3.369004459664018403e-01,4.018820933285178199e-01,3.492040931710938545e-01,4.371779786042923055e-01,4.666058168543660289e-01,3.316681112206372739e-01,2.798072322401621848e-01,2.452326275182094284e-01,3.326664184104733413e-01,2.976391643232840223e-01,2.718908989042282398e-01,4.721206605004042989e-01,3.673743345846330333e-01,4.394237289662929480e-01,2.087943006801638579e-01,2.491655755934878980e-01,2.843337936665322752e-01,3.102834604020528464e-01,3.035986204520057519e-01,3.136522920032064898e-01,7.992722387550684759e-01,2.845834867769962973e-01,3.980998575013932061e-01,2.083313552478331665e-01,2.657598667340584364e-01,2.342092645200603562e-01,2.443203159555655812e-01,3.064695556089555573e-01,4.425037209803174831e-01,2.431781122184508981e-01,2.877683167863852587e-01,3.689055706894510678e-01,4.353527964084716317e-01,2.923611042429727913e-01,2.697539880329076212e-01,3.442027225117073042e-01,2.933503386304317506e-01,2.492689418517333722e-01,3.225573213819895035e-01,3.979090569202059502e-01,3.357457881004085598e-01,2.342437903312095671e-01,1.937884258010153793e-01,2.100746661109186564e-01,2.691915059235868157e-01
2.112782401586206504e-01,3.050150225037204232e-01,2.042263697478970963e-01,2.673050378326056742e-01,3.292105364094276565e-01,3.287076562945990266e-01,3.041497640912981804e-01,2.401455240894996845e-01,1.965509370111361565e-01,0.000000000000000000e+00,4.202699735480173171e-01,1.663445687950608209e-01,1.947009367884157682e-01,2.067019411085424252e-01,9.943915475386368164e-02,1.261565133104733394e-01,1.291984865216740386e-01,1.962186287945328900e-01,3.265175207974705951e-01,2.106159712191927602e-01,1.941346733681121040e-01,2.622172566228013202e-01,1.935239929867277053e-01,1.681017411959543351e-01,1.448218931725828440e-01,3.085638263427459282e-01,2.756336001492128429e-01,4.052367975648444864e-01,2.178831344651418200e-01,1.665446982413307242e-01,1.896516791405535030e-01,1.533242822815858997e-01,3.627687880064644488e-01,1.348598221924448282e-01,1.585972540803197717e-01,1.809894225262781153e-01,1.403701419262991246e-01,1.349388847977436301e-01,1.430871373160222115e-01,1.614597577792563354e-01,2.820803514181695615e-01,2.731327524786680838e-01,2.235105736120320818e-01,1.981634137862209322e-01,1.806003241676294724e-01,5.167232202797984453e-01,3.913738546413303987e-01,2.425912644453085132e-01,2.263029466722777105e-01,2.588136351142276137e-01,4.065827989604707260e-01,3.395217968539320785e-01,2.524509574925933864e-01,1.983638466056665550e-01,2.237025357027468131e-01,4.134812238037244292e-01,4.255099270625166685e-01,3.643268103351395282e-01,5.093782738545801214e-01,5.802384018797842602e-01,2.918732460275677010e-01,3.281432376277505503e-01,3.983072740898569997e-01,4.510257305120634608e-01,3.597418090701200444e-01,4.321825970355291924e-01,5.365305036147837159e-01,3.582285077310003452e-01,2.730994791202123184e-01,2.312378672091677245e-01,2.683520390671005895e-01,3.438049611303488629e-01,3.649601630455652779e-01,4.335747669647408986e-01,3.584076291197461628e-01,4.912534961281498913e-01,2.304478529859194658e-01,2.503803543988604718e-01,2.657961846425622165e-01,2.631668357160700245e-01,2.371469494782127707e-01,3.880466837218151666e-01,7.154875812498835419e-01,3.037033704609529705e-01,4.641345293953451079e-01,2.277020466003268351e-01,2.887153716458141783e-01,2.842023951765669798e-01,2.614886037407814223e-01,3.531635629931482723e-01,5.007042906313939890e-01,2.739791175463747175e-01,3.071698539719363019e-01,3.718663942273865985e-01,3.573060552932831868e-01,2.964883523242571317e-01,2.697732125234238998e-01,3.448507953066296539e-01,2.999482806908517207e-01,2.875855475497858804e-01,3.570742653685157197e-01,3.775170036783427885e-01,3.868359724419093149e-01,2.167352955705897921e-01,2.214327108263381139e-01,2.152029698029801486e-01,2.746468471544605272e-01
