start_time,end_time,labelid,label,duration
0.13333333333333333,0.5666666666666667,1,Gesture,0.43333333333333335
1.3333333333333333,1.6,2,Gesture,0.26666666666666683
2.066666666666667,3.433333333333333,3,Gesture,1.3666666666666663
4.566666666666666,6.2,4,Gesture,1.6333333333333337
6.566666666666666,8.2,5,Gesture,1.6333333333333329
8.5,8.833333333333334,6,Gesture,0.3333333333333339
10.633333333333333,11.766666666666667,7,Gesture,1.1333333333333346
12.3,12.733333333333333,8,Gesture,0.4333333333333318
