start_time,end_time,labelid,label,duration
0.13333333333333333,0.7,1,Gesture,0.5666666666666667
2.3666666666666667,3.566666666666667,2,Gesture,1.2000000000000002
5.333333333333333,6.8,3,Gesture,1.4666666666666668
7.366666666666666,9.333333333333334,4,Gesture,1.9666666666666677
9.9,14.9,5,Gesture,5.0
